Date,"Cell_A,V","DMM1_TEMP,°C","DMM2_TEMP,°C","DMM3_TEMP,°C","Ambient temp,°C",Ambient RH%,"Ambient pressure, hPa","Airbath temp,°C"
18/10/2022-06:29:42,10.0000149,33.9,34.4,33.1,22.713,38.8,997.8,33.212
18/10/2022-06:29:51,10.0000150,33.9,34.4,33.1,22.713,38.8,997.7,33.2
18/10/2022-06:30:00,10.0000155,33.9,34.4,33.1,22.713,38.8,997.8,33.188
18/10/2022-06:30:09,10.0000153,33.9,34.4,33.1,22.718,38.8,997.8,33.176
18/10/2022-06:30:18,10.0000150,33.9,34.4,33.1,22.708,38.8,997.7,33.164
18/10/2022-06:30:26,10.0000152,33.9,34.4,33.1,22.718,38.8,997.8,33.152
18/10/2022-06:30:57,10.0000153,34,34.3,33.1,22.713,38.8,997.7,33.142
18/10/2022-06:31:04,10.0000151,34,34.3,33.1,22.713,38.8,997.8,33.104
18/10/2022-06:31:11,10.0000152,34,34.3,33.1,22.713,38.8,997.7,33.094
18/10/2022-06:31:18,10.0000153,34,34.3,33.1,22.713,38.8,997.7,33.082
18/10/2022-06:31:26,10.0000154,34,34.3,33.1,22.723,38.8,997.8,33.074
18/10/2022-06:31:33,10.0000154,34,34.3,33.1,22.718,38.8,997.7,33.068
18/10/2022-06:31:41,10.0000152,34,34.3,33.1,22.718,38.8,997.8,33.059
18/10/2022-06:31:51,10.0000149,34,34.3,33.1,22.713,38.8,997.7,33.047
18/10/2022-06:32:00,10.0000152,34,34.3,33.1,22.703,38.8,997.7,33.036
18/10/2022-06:32:09,10.0000154,34,34.3,33.1,22.703,38.8,997.7,33.026
18/10/2022-06:32:18,10.0000155,34,34.3,33.1,22.713,38.8,997.7,33.017
18/10/2022-06:32:27,10.0000154,34,34.3,33.1,22.713,38.8,997.7,33.004
18/10/2022-06:32:36,10.0000154,34,34.3,33.1,22.708,38.8,997.7,32.989
18/10/2022-06:32:44,10.0000154,34,34.3,33.1,22.718,38.8,997.7,32.979
18/10/2022-06:32:53,10.0000153,34,34.3,33.1,22.708,38.8,997.7,32.965
18/10/2022-06:33:02,10.0000154,34,34.3,33.1,22.703,38.8,997.6,32.951
18/10/2022-06:33:11,10.0000155,34,34.3,33.1,22.723,38.8,997.7,32.94
18/10/2022-06:33:20,10.0000153,34,34.3,33.1,22.718,38.8,997.8,32.928
18/10/2022-06:33:29,10.0000152,34,34.3,33.1,22.713,38.8,997.6,32.917
18/10/2022-06:33:38,10.0000150,34,34.3,33.1,22.713,38.8,997.7,32.906
18/10/2022-06:34:08,10.0000151,33.9,34.3,33.1,22.703,38.8,997.7,32.895
18/10/2022-06:34:15,10.0000152,33.9,34.3,33.1,22.713,38.8,997.7,32.852
18/10/2022-06:34:22,10.0000152,33.9,34.3,33.1,22.713,38.8,997.7,32.843
18/10/2022-06:34:29,10.0000151,33.9,34.3,33.1,22.718,38.8,997.6,32.833
18/10/2022-06:34:37,10.0000150,33.9,34.3,33.1,22.703,38.8,997.7,32.821
18/10/2022-06:34:44,10.0000149,33.9,34.3,33.1,22.703,38.8,997.7,32.813
18/10/2022-06:34:52,10.0000150,33.9,34.3,33.1,22.713,38.8,997.7,32.806
18/10/2022-06:35:01,10.0000151,33.9,34.3,33.1,22.713,38.8,997.7,32.796
18/10/2022-06:35:10,10.0000151,33.9,34.3,33.1,22.718,38.8,997.7,32.786
18/10/2022-06:35:19,10.0000149,33.9,34.3,33.1,22.698,38.8,997.6,32.774
18/10/2022-06:35:29,10.0000153,33.9,34.3,33.1,22.713,38.8,997.7,32.761
18/10/2022-06:35:37,10.0000151,33.9,34.3,33.1,22.708,38.8,997.7,32.751
18/10/2022-06:35:46,10.0000151,33.9,34.3,33.1,22.708,38.8,997.7,32.742
18/10/2022-06:35:55,10.0000153,33.9,34.3,33.1,22.713,38.8,997.7,32.729
18/10/2022-06:36:04,10.0000150,33.9,34.3,33.1,22.713,38.8,997.7,32.716
18/10/2022-06:36:13,10.0000150,33.9,34.3,33.1,22.713,38.8,997.7,32.703
18/10/2022-06:36:22,10.0000147,33.9,34.3,33.1,22.713,38.8,997.7,32.698
18/10/2022-06:36:31,10.0000146,33.9,34.3,33.1,22.708,38.8,997.8,32.68
18/10/2022-06:36:40,10.0000150,33.9,34.3,33.1,22.708,38.8,997.7,32.668
18/10/2022-06:36:49,10.0000144,33.9,34.3,33.1,22.708,38.8,997.8,32.653
18/10/2022-06:37:19,10.0000146,33.9,34.3,33,22.713,38.8,997.8,32.641
18/10/2022-06:37:26,10.0000144,33.9,34.3,33,22.703,38.8,997.7,32.599
18/10/2022-06:37:33,10.0000145,33.9,34.3,33,22.703,38.8,997.7,32.589
18/10/2022-06:37:40,10.0000145,33.9,34.3,33,22.698,38.8,997.7,32.583
18/10/2022-06:37:48,10.0000145,33.9,34.3,33,22.708,38.8,997.8,32.572
18/10/2022-06:37:55,10.0000146,33.9,34.3,33,22.708,38.8,997.8,32.565
18/10/2022-06:38:03,10.0000146,33.9,34.3,33,22.703,38.8,997.7,32.553
18/10/2022-06:38:12,10.0000144,33.9,34.3,33,22.713,38.8,997.7,32.54
18/10/2022-06:38:21,10.0000142,33.9,34.3,33,22.703,38.8,997.7,32.526
18/10/2022-06:38:31,10.0000143,33.9,34.3,33,22.718,38.8,997.7,32.512
18/10/2022-06:38:40,10.0000140,33.9,34.3,33,22.703,38.8,997.6,32.501
18/10/2022-06:38:48,10.0000142,33.9,34.3,33,22.713,38.8,997.7,32.494
18/10/2022-06:38:58,10.0000142,33.9,34.3,33,22.703,38.8,997.7,32.485
18/10/2022-06:39:06,10.0000141,33.9,34.3,33,22.708,38.8,997.7,32.47
18/10/2022-06:39:15,10.0000139,33.9,34.3,33,22.713,38.8,997.7,32.459
18/10/2022-06:39:24,10.0000143,33.9,34.3,33,22.698,38.8,997.7,32.447
18/10/2022-06:39:33,10.0000144,33.9,34.3,33,22.703,38.8,997.6,32.433
18/10/2022-06:39:43,10.0000145,33.9,34.3,33,22.708,38.8,997.7,32.421
18/10/2022-06:39:52,10.0000147,33.9,34.3,33,22.713,38.8,997.7,32.409
18/10/2022-06:40:01,10.0000148,33.9,34.3,33,22.703,38.8,997.7,32.395
18/10/2022-06:40:30,10.0000144,33.9,34.3,33,22.713,38.8,997.7,32.383
18/10/2022-06:40:37,10.0000143,33.9,34.3,33,22.713,38.8,997.7,32.346
18/10/2022-06:40:44,10.0000145,33.9,34.3,33,22.703,38.8,997.7,32.336
18/10/2022-06:40:51,10.0000144,33.9,34.3,33,22.703,38.8,997.7,32.326
18/10/2022-06:40:58,10.0000146,33.9,34.3,33,22.708,38.8,997.6,32.313
18/10/2022-06:41:06,10.0000146,33.9,34.3,33,22.693,38.8,997.6,32.301
18/10/2022-06:41:14,10.0000146,33.9,34.3,33,22.703,38.8,997.7,32.29
18/10/2022-06:41:24,10.0000146,33.9,34.3,33,22.708,38.8,997.7,32.28
18/10/2022-06:41:33,10.0000143,33.9,34.3,33,22.718,38.8,997.7,32.27
18/10/2022-06:41:42,10.0000145,33.9,34.3,33,22.703,38.8,997.7,32.259
18/10/2022-06:41:51,10.0000147,33.9,34.3,33,22.703,38.8,997.7,32.249
18/10/2022-06:41:59,10.0000150,33.9,34.3,33,22.713,38.8,997.7,32.24
18/10/2022-06:42:09,10.0000144,33.9,34.3,33,22.708,38.8,997.7,32.231
18/10/2022-06:42:17,10.0000147,33.9,34.3,33,22.703,38.8,997.6,32.217
18/10/2022-06:42:26,10.0000145,33.9,34.3,33,22.708,38.8,997.7,32.203
18/10/2022-06:42:35,10.0000150,33.9,34.3,33,22.708,38.8,997.7,32.192
18/10/2022-06:42:44,10.0000149,33.9,34.3,33,22.708,38.8,997.7,32.179
18/10/2022-06:42:54,10.0000149,33.9,34.3,33,22.703,38.8,997.7,32.168
18/10/2022-06:43:03,10.0000146,33.9,34.3,33,22.708,38.8,997.8,32.159
18/10/2022-06:43:12,10.0000146,33.9,34.3,33,22.708,38.8,997.8,32.15
18/10/2022-06:43:41,10.0000148,33.9,34.2,33,22.708,38.8,997.8,32.138
18/10/2022-06:43:48,10.0000142,33.9,34.2,33,22.703,38.8,997.7,32.1
18/10/2022-06:43:55,10.0000145,33.9,34.2,33,22.708,38.8,997.7,32.088
18/10/2022-06:44:02,10.0000144,33.9,34.2,33,22.698,38.8,997.8,32.076
18/10/2022-06:44:10,10.0000143,33.9,34.2,33,22.698,38.8,997.8,32.065
18/10/2022-06:44:17,10.0000142,33.9,34.2,33,22.698,38.8,997.7,32.056
18/10/2022-06:44:26,10.0000144,33.9,34.2,33,22.708,38.8,997.8,32.048
18/10/2022-06:44:35,10.0000146,33.9,34.2,33,22.713,38.8,997.8,32.038
18/10/2022-06:44:44,10.0000140,33.9,34.2,33,22.703,38.8,997.7,32.024
18/10/2022-06:44:53,10.0000145,33.9,34.2,33,22.708,38.8,997.8,32.01
18/10/2022-06:45:02,10.0000142,33.9,34.2,33,22.698,38.8,997.7,32
18/10/2022-06:45:11,10.0000142,33.9,34.2,33,22.688,38.8,997.8,31.992
18/10/2022-06:45:20,10.0000141,33.9,34.2,33,22.698,38.8,997.7,31.982
18/10/2022-06:45:28,10.0000140,33.9,34.2,33,22.708,38.8,997.8,31.97
18/10/2022-06:45:37,10.0000137,33.9,34.2,33,22.698,38.8,997.7,31.959
18/10/2022-06:45:46,10.0000142,33.9,34.2,33,22.703,38.8,997.7,31.944
18/10/2022-06:45:55,10.0000144,33.9,34.2,33,22.693,38.8,997.7,31.931
18/10/2022-06:46:04,10.0000143,33.9,34.2,33,22.703,38.8,997.7,31.918
18/10/2022-06:46:13,10.0000142,33.9,34.2,33,22.693,38.8,997.7,31.909
18/10/2022-06:46:22,10.0000145,33.9,34.2,33,22.703,38.8,997.7,31.897
18/10/2022-06:46:51,10.0000142,33.8,34.2,33,22.688,38.8,997.7,31.886
18/10/2022-06:46:59,10.0000140,33.8,34.2,33,22.688,38.8,997.7,31.842
18/10/2022-06:47:07,10.0000137,33.8,34.2,33,22.703,38.8,997.7,31.836
18/10/2022-06:47:14,10.0000137,33.8,34.2,33,22.698,38.8,997.7,31.827
18/10/2022-06:47:21,10.0000139,33.8,34.2,33,22.698,38.8,997.7,31.814
18/10/2022-06:47:28,10.0000139,33.8,34.2,33,22.698,38.8,997.6,31.804
18/10/2022-06:47:36,10.0000141,33.8,34.2,33,22.703,38.8,997.7,31.792
18/10/2022-06:47:45,10.0000144,33.8,34.2,33,22.693,38.8,997.7,31.782
18/10/2022-06:47:54,10.0000142,33.8,34.2,33,22.688,38.8,997.7,31.768
18/10/2022-06:48:03,10.0000144,33.8,34.2,33,22.693,38.8,997.7,31.756
18/10/2022-06:48:12,10.0000141,33.8,34.2,33,22.693,38.8,997.7,31.741
18/10/2022-06:48:21,10.0000140,33.8,34.2,33,22.698,38.8,997.7,31.73
18/10/2022-06:48:30,10.0000142,33.8,34.2,33,22.693,38.8,997.7,31.723
18/10/2022-06:48:38,10.0000143,33.8,34.2,33,22.703,38.8,997.7,31.712
18/10/2022-06:48:48,10.0000140,33.8,34.2,33,22.693,38.8,997.7,31.7
18/10/2022-06:48:57,10.0000140,33.8,34.2,33,22.693,38.8,997.6,31.688
18/10/2022-06:49:06,10.0000138,33.8,34.2,33,22.693,38.8,997.6,31.68
18/10/2022-06:49:15,10.0000140,33.8,34.2,33,22.698,38.8,997.7,31.668
18/10/2022-06:49:24,10.0000143,33.8,34.2,33,22.693,38.8,997.7,31.653
18/10/2022-06:49:33,10.0000139,33.8,34.2,33,22.698,38.8,997.7,31.635
18/10/2022-06:50:02,10.0000136,33.8,34.2,33,22.693,38.8,997.7,31.629
18/10/2022-06:50:09,10.0000136,33.8,34.2,33,22.698,38.8,997.6,31.588
18/10/2022-06:50:16,10.0000134,33.8,34.2,33,22.683,38.8,997.7,31.578
18/10/2022-06:50:24,10.0000135,33.8,34.2,33,22.693,38.8,997.7,31.569
18/10/2022-06:50:32,10.0000134,33.8,34.2,33,22.703,38.8,997.7,31.56
18/10/2022-06:50:39,10.0000136,33.8,34.2,33,22.703,38.8,997.7,31.547
18/10/2022-06:50:47,10.0000135,33.8,34.2,33,22.698,38.8,997.7,31.537
18/10/2022-06:50:56,10.0000138,33.8,34.2,33,22.703,38.8,997.7,31.525
18/10/2022-06:51:05,10.0000137,33.8,34.2,33,22.703,38.8,997.7,31.515
18/10/2022-06:51:14,10.0000137,33.8,34.2,33,22.693,38.8,997.7,31.504
18/10/2022-06:51:23,10.0000137,33.8,34.2,33,22.708,38.8,997.7,31.491
18/10/2022-06:51:32,10.0000137,33.8,34.2,33,22.698,38.8,997.7,31.478
18/10/2022-06:51:42,10.0000134,33.8,34.2,33,22.693,38.8,997.7,31.467
18/10/2022-06:51:51,10.0000132,33.8,34.2,33,22.703,38.8,997.7,31.456
18/10/2022-06:51:59,10.0000136,33.8,34.2,33,22.698,38.8,997.7,31.442
18/10/2022-06:52:08,10.0000134,33.8,34.2,33,22.688,38.8,997.7,31.432
18/10/2022-06:52:17,10.0000134,33.8,34.2,33,22.693,38.8,997.7,31.419
18/10/2022-06:52:26,10.0000134,33.8,34.2,33,22.703,38.8,997.7,31.406
18/10/2022-06:52:35,10.0000134,33.8,34.2,33,22.703,38.8,997.7,31.396
18/10/2022-06:52:44,10.0000136,33.8,34.2,33,22.688,38.8,997.7,31.385
18/10/2022-06:53:13,10.0000133,33.8,34.2,32.9,22.683,38.8,997.6,31.373
18/10/2022-06:53:20,10.0000130,33.8,34.2,32.9,22.698,38.8,997.7,31.329
18/10/2022-06:53:27,10.0000130,33.8,34.2,32.9,22.693,38.8,997.6,31.32
18/10/2022-06:53:35,10.0000132,33.8,34.2,32.9,22.698,38.8,997.7,31.312
18/10/2022-06:53:42,10.0000132,33.8,34.2,32.9,22.698,38.8,997.6,31.303
18/10/2022-06:53:50,10.0000132,33.8,34.2,32.9,22.693,38.8,997.7,31.296
18/10/2022-06:53:58,10.0000130,33.8,34.2,32.9,22.688,38.8,997.6,31.29
18/10/2022-06:54:07,10.0000132,33.8,34.2,32.9,22.708,38.8,997.7,31.277
18/10/2022-06:54:44,10.0000131,33.8,34.2,32.9,22.688,38.8,997.7,31.264
18/10/2022-06:54:51,10.0000129,33.8,34.2,32.9,22.693,38.8,997.6,31.218
18/10/2022-06:54:58,10.0000128,33.8,34.2,32.9,22.708,38.8,997.6,31.209
18/10/2022-06:55:06,10.0000126,33.8,34.2,32.9,22.703,38.8,997.6,31.201
18/10/2022-06:55:13,10.0000129,33.8,34.2,32.9,22.708,38.8,997.6,31.193
18/10/2022-06:55:20,10.0000131,33.8,34.2,32.9,22.698,38.8,997.7,31.183
18/10/2022-06:55:28,10.0000130,33.8,34.2,32.9,22.708,38.8,997.6,31.173
18/10/2022-06:55:37,10.0000129,33.8,34.2,32.9,22.708,38.8,997.7,31.161
18/10/2022-06:55:46,10.0000133,33.8,34.2,32.9,22.698,38.8,997.6,31.149
18/10/2022-06:55:55,10.0000135,33.8,34.2,32.9,22.708,38.8,997.7,31.14
18/10/2022-06:56:11,10.0000131,33.8,34.2,32.9,22.693,38.8,997.6,31.132
18/10/2022-06:56:18,10.0000135,33.8,34.2,32.9,22.693,38.8,997.6,31.114
18/10/2022-06:56:46,10.0000133,33.8,34.2,32.9,22.693,38.8,997.6,31.104
18/10/2022-06:56:52,10.0000133,33.8,34.2,32.9,22.693,38.8,997.6,31.075
18/10/2022-06:57:00,10.0000135,33.8,34.2,32.9,22.688,38.8,997.7,31.065
18/10/2022-06:57:07,10.0000132,33.8,34.2,32.9,22.693,38.8,997.6,31.054
18/10/2022-06:57:14,10.0000132,33.8,34.2,32.9,22.693,38.8,997.6,31.045
18/10/2022-06:57:22,10.0000133,33.8,34.2,32.9,22.688,38.8,997.6,31.036
18/10/2022-06:57:30,10.0000134,33.8,34.2,32.9,22.703,38.8,997.6,31.026
18/10/2022-06:57:39,10.0000136,33.8,34.2,32.9,22.683,38.8,997.6,31.015
18/10/2022-06:57:48,10.0000136,33.8,34.2,32.9,22.698,38.8,997.7,31.005
18/10/2022-06:57:57,10.0000136,33.8,34.2,32.9,22.693,38.8,997.6,30.995
18/10/2022-06:58:06,10.0000136,33.8,34.2,32.9,22.708,38.8,997.6,30.98
18/10/2022-06:58:15,10.0000135,33.8,34.2,32.9,22.693,38.8,997.6,30.973
18/10/2022-06:58:24,10.0000135,33.8,34.2,32.9,22.688,38.8,997.6,30.961
18/10/2022-06:58:34,10.0000134,33.8,34.2,32.9,22.693,38.8,997.6,30.951
18/10/2022-06:58:43,10.0000132,33.8,34.2,32.9,22.703,38.8,997.6,30.941
18/10/2022-06:58:52,10.0000136,33.8,34.2,32.9,22.698,38.8,997.6,30.931
18/10/2022-06:59:01,10.0000136,33.8,34.2,32.9,22.693,38.8,997.6,30.92
18/10/2022-06:59:10,10.0000134,33.8,34.2,32.9,22.693,38.8,997.6,30.905
18/10/2022-06:59:18,10.0000131,33.8,34.2,32.9,22.698,38.8,997.6,30.894
18/10/2022-06:59:27,10.0000130,33.8,34.2,32.9,22.693,38.8,997.6,30.878
18/10/2022-06:59:56,10.0000133,33.8,34.2,32.9,22.698,38.8,997.5,30.868
18/10/2022-07:00:04,10.0000133,33.8,34.2,32.9,22.703,38.8,997.5,30.831
18/10/2022-07:00:11,10.0000130,33.8,34.2,32.9,22.693,38.8,997.5,30.823
18/10/2022-07:00:18,10.0000133,33.8,34.2,32.9,22.703,38.8,997.6,30.815
18/10/2022-07:00:26,10.0000133,33.8,34.2,32.9,22.688,38.8,997.6,30.806
18/10/2022-07:00:33,10.0000135,33.8,34.2,32.9,22.698,38.8,997.5,30.799
18/10/2022-07:00:41,10.0000130,33.8,34.2,32.9,22.693,38.8,997.6,30.789
18/10/2022-07:00:50,10.0000130,33.8,34.2,32.9,22.683,38.8,997.5,30.777
18/10/2022-07:00:59,10.0000131,33.8,34.2,32.9,22.698,38.8,997.6,30.766
18/10/2022-07:01:07,10.0000130,33.8,34.2,32.9,22.703,38.8,997.6,30.754
18/10/2022-07:01:16,10.0000131,33.8,34.2,32.9,22.693,38.8,997.5,30.743
18/10/2022-07:01:25,10.0000132,33.8,34.2,32.9,22.688,38.8,997.5,30.73
18/10/2022-07:01:34,10.0000131,33.8,34.2,32.9,22.693,38.8,997.6,30.717
18/10/2022-07:01:44,10.0000129,33.8,34.2,32.9,22.698,38.8,997.6,30.709
18/10/2022-07:01:53,10.0000132,33.8,34.2,32.9,22.693,38.8,997.5,30.695
18/10/2022-07:02:02,10.0000130,33.8,34.2,32.9,22.693,38.8,997.5,30.683
18/10/2022-07:02:11,10.0000135,33.8,34.2,32.9,22.688,38.8,997.5,30.677
18/10/2022-07:02:20,10.0000133,33.8,34.2,32.9,22.688,38.8,997.4,30.666
18/10/2022-07:02:29,10.0000131,33.8,34.2,32.9,22.693,38.8,997.5,30.654
18/10/2022-07:02:38,10.0000132,33.8,34.2,32.9,22.688,38.8,997.5,30.638
18/10/2022-07:03:07,10.0000130,33.8,34.1,32.9,22.703,38.8,997.4,30.622
18/10/2022-07:03:14,10.0000129,33.8,34.1,32.9,22.683,38.8,997.4,30.584
18/10/2022-07:03:22,10.0000128,33.8,34.1,32.9,22.683,38.7,997.4,30.572
18/10/2022-07:03:30,10.0000125,33.8,34.1,32.9,22.683,38.8,997.4,30.56
18/10/2022-07:03:37,10.0000128,33.8,34.1,32.9,22.683,38.7,997.4,30.552
18/10/2022-07:03:44,10.0000127,33.8,34.1,32.9,22.688,38.8,997.4,30.541
18/10/2022-07:03:52,10.0000127,33.8,34.1,32.9,22.688,38.8,997.5,30.534
18/10/2022-07:04:01,10.0000124,33.8,34.1,32.9,22.703,38.8,997.5,30.523
18/10/2022-07:04:10,10.0000127,33.8,34.1,32.9,22.693,38.8,997.5,30.515
18/10/2022-07:04:19,10.0000127,33.8,34.1,32.9,22.688,38.7,997.4,30.506
18/10/2022-07:04:28,10.0000128,33.8,34.1,32.9,22.693,38.8,997.5,30.494
18/10/2022-07:04:37,10.0000128,33.8,34.1,32.9,22.688,38.8,997.4,30.485
18/10/2022-07:04:46,10.0000127,33.8,34.1,32.9,22.688,38.8,997.5,30.475
18/10/2022-07:04:55,10.0000128,33.8,34.1,32.9,22.698,38.8,997.5,30.457
18/10/2022-07:05:04,10.0000124,33.8,34.1,32.9,22.688,38.8,997.5,30.45
18/10/2022-07:05:13,10.0000125,33.8,34.1,32.9,22.688,38.8,997.6,30.435
18/10/2022-07:05:22,10.0000126,33.8,34.1,32.9,22.688,38.8,997.5,30.423
18/10/2022-07:05:30,10.0000125,33.8,34.1,32.9,22.693,38.8,997.5,30.418
18/10/2022-07:05:39,10.0000127,33.8,34.1,32.9,22.683,38.7,997.5,30.405
18/10/2022-07:05:48,10.0000126,33.8,34.1,32.9,22.688,38.8,997.6,30.391
18/10/2022-07:06:17,10.0000125,33.7,34.1,32.9,22.693,38.8,997.6,30.381
18/10/2022-07:06:25,10.0000123,33.7,34.1,32.9,22.693,38.7,997.6,30.337
18/10/2022-07:06:32,10.0000123,33.7,34.1,32.9,22.693,38.7,997.6,30.327
18/10/2022-07:06:39,10.0000126,33.7,34.1,32.9,22.693,38.8,997.5,30.319
18/10/2022-07:06:46,10.0000124,33.7,34.1,32.9,22.683,38.8,997.5,30.308
18/10/2022-07:06:54,10.0000124,33.7,34.1,32.9,22.688,38.8,997.5,30.296
18/10/2022-07:07:02,10.0000122,33.7,34.1,32.9,22.683,38.7,997.6,30.289
18/10/2022-07:07:12,10.0000121,33.7,34.1,32.9,22.688,38.8,997.5,30.282
18/10/2022-07:07:20,10.0000119,33.7,34.1,32.9,22.688,38.8,997.6,30.267
18/10/2022-07:07:29,10.0000118,33.7,34.1,32.9,22.688,38.8,997.6,30.254
18/10/2022-07:07:38,10.0000122,33.7,34.1,32.9,22.688,38.7,997.6,30.244
18/10/2022-07:07:47,10.0000125,33.7,34.1,32.9,22.698,38.8,997.5,30.234
18/10/2022-07:07:56,10.0000125,33.7,34.1,32.9,22.688,38.7,997.6,30.221
18/10/2022-07:08:05,10.0000127,33.7,34.1,32.9,22.688,38.7,997.6,30.212
18/10/2022-07:08:13,10.0000129,33.7,34.1,32.9,22.688,38.8,997.5,30.199
18/10/2022-07:08:22,10.0000127,33.7,34.1,32.9,22.698,38.8,997.6,30.189
18/10/2022-07:08:31,10.0000123,33.7,34.1,32.9,22.688,38.7,997.5,30.178
18/10/2022-07:08:40,10.0000125,33.7,34.1,32.9,22.698,38.8,997.6,30.164
18/10/2022-07:08:49,10.0000124,33.7,34.1,32.9,22.693,38.8,997.6,30.153
18/10/2022-07:08:58,10.0000122,33.7,34.1,32.9,22.693,38.8,997.6,30.142
18/10/2022-07:09:27,10.0000122,33.7,34.1,32.8,22.698,38.8,997.6,30.127
18/10/2022-07:09:35,10.0000120,33.7,34.1,32.8,22.683,38.7,997.6,30.087
18/10/2022-07:09:42,10.0000120,33.7,34.1,32.8,22.688,38.8,997.6,30.078
18/10/2022-07:09:49,10.0000121,33.7,34.1,32.8,22.698,38.8,997.6,30.068
18/10/2022-07:09:57,10.0000122,33.7,34.1,32.8,22.688,38.7,997.6,30.056
18/10/2022-07:10:04,10.0000120,33.7,34.1,32.8,22.688,38.7,997.6,30.044
18/10/2022-07:10:12,10.0000120,33.7,34.1,32.8,22.698,38.7,997.6,30.037
18/10/2022-07:10:21,10.0000122,33.7,34.1,32.8,22.688,38.8,997.6,30.029
18/10/2022-07:10:29,10.0000122,33.7,34.1,32.8,22.678,38.8,997.6,30.018
18/10/2022-07:10:38,10.0000122,33.7,34.1,32.8,22.693,38.7,997.6,30.011
18/10/2022-07:10:47,10.0000120,33.7,34.1,32.8,22.688,38.7,997.6,30
18/10/2022-07:10:56,10.0000121,33.7,34.1,32.8,22.683,38.7,997.7,29.991
18/10/2022-07:11:05,10.0000124,33.7,34.1,32.8,22.688,38.7,997.6,29.978
18/10/2022-07:11:14,10.0000125,33.7,34.1,32.8,22.683,38.7,997.6,29.963
18/10/2022-07:11:24,10.0000126,33.7,34.1,32.8,22.688,38.7,997.5,29.952
18/10/2022-07:11:33,10.0000123,33.7,34.1,32.8,22.678,38.7,997.5,29.936
18/10/2022-07:11:42,10.0000125,33.7,34.1,32.8,22.688,38.8,997.5,29.923
18/10/2022-07:11:51,10.0000126,33.7,34.1,32.8,22.688,38.8,997.6,29.912
18/10/2022-07:11:59,10.0000125,33.7,34.1,32.8,22.693,38.7,997.6,29.901
18/10/2022-07:12:08,10.0000122,33.7,34.1,32.8,22.703,38.7,997.6,29.89
18/10/2022-07:12:37,10.0000124,33.6,34,32.8,22.693,38.7,997.6,29.878
18/10/2022-07:12:44,10.0000120,33.6,34,32.8,22.693,38.8,997.6,29.842
18/10/2022-07:12:51,10.0000121,33.6,34,32.8,22.683,38.7,997.6,29.831
18/10/2022-07:12:58,10.0000123,33.6,34,32.8,22.703,38.7,997.7,29.819
18/10/2022-07:13:05,10.0000122,33.6,34,32.8,22.678,38.7,997.6,29.807
18/10/2022-07:13:13,10.0000126,33.6,34,32.8,22.683,38.7,997.6,29.799
18/10/2022-07:13:21,10.0000124,33.6,34,32.8,22.683,38.7,997.5,29.791
18/10/2022-07:13:31,10.0000126,33.6,34,32.8,22.683,38.7,997.5,29.782
18/10/2022-07:13:40,10.0000125,33.6,34,32.8,22.693,38.7,997.6,29.768
18/10/2022-07:13:49,10.0000122,33.6,34,32.8,22.693,38.7,997.6,29.753
18/10/2022-07:13:58,10.0000126,33.6,34,32.8,22.698,38.7,997.6,29.738
18/10/2022-07:14:07,10.0000127,33.6,34,32.8,22.688,38.8,997.6,29.727
18/10/2022-07:14:17,10.0000127,33.6,34,32.8,22.683,38.7,997.6,29.717
18/10/2022-07:14:25,10.0000123,33.6,34,32.8,22.688,38.7,997.6,29.706
18/10/2022-07:14:34,10.0000119,33.6,34,32.8,22.693,38.7,997.6,29.698
18/10/2022-07:14:43,10.0000125,33.6,34,32.8,22.708,38.7,997.6,29.682
18/10/2022-07:14:52,10.0000124,33.6,34,32.8,22.693,38.7,997.7,29.667
18/10/2022-07:15:01,10.0000124,33.6,34,32.8,22.698,38.7,997.6,29.655
18/10/2022-07:15:10,10.0000125,33.6,34,32.8,22.683,38.7,997.6,29.647
18/10/2022-07:15:18,10.0000129,33.6,34,32.8,22.683,38.7,997.6,29.635
18/10/2022-07:15:48,10.0000125,33.6,34,32.8,22.688,38.7,997.7,29.622
18/10/2022-07:15:55,10.0000130,33.6,34,32.8,22.683,38.7,997.7,29.585
18/10/2022-07:16:02,10.0000130,33.6,34,32.8,22.688,38.7,997.6,29.575
18/10/2022-07:16:10,10.0000132,33.6,34,32.8,22.683,38.7,997.6,29.565
18/10/2022-07:16:17,10.0000127,33.6,34,32.8,22.683,38.7,997.7,29.555
18/10/2022-07:16:24,10.0000130,33.6,34,32.8,22.693,38.7,997.7,29.546
18/10/2022-07:16:32,10.0000130,33.6,34,32.8,22.683,38.7,997.6,29.536
18/10/2022-07:16:41,10.0000131,33.6,34,32.8,22.683,38.7,997.7,29.521
18/10/2022-07:16:50,10.0000128,33.6,34,32.8,22.683,38.7,997.7,29.512
18/10/2022-07:16:59,10.0000130,33.6,34,32.8,22.688,38.7,997.7,29.503
18/10/2022-07:17:08,10.0000132,33.6,34,32.8,22.683,38.7,997.7,29.491
18/10/2022-07:17:16,10.0000130,33.6,34,32.8,22.688,38.7,997.7,29.474
18/10/2022-07:17:25,10.0000130,33.6,34,32.8,22.688,38.7,997.7,29.46
18/10/2022-07:17:41,10.0000128,33.6,34,32.8,22.688,38.7,997.7,29.449
18/10/2022-07:17:48,10.0000131,33.6,34,32.8,22.693,38.7,997.6,29.427
18/10/2022-07:17:55,10.0000130,33.6,34,32.8,22.683,38.7,997.7,29.417
